	size	cluster.LR	pvalue	FDR
32704	2	0.048467092017376	0.825752443803094	1
5689	4	0.896587713000079	0.82625119350852	1
21221	2	0.0481844700660776	0.826253092609312	1
7485	4	0.896358945788217	0.82630638928168	1
11880	4	0.896310516871648	0.826318073867364	1
3895	2	0.0481428003340096	0.826327038246339	1
7738	4	0.896113868551191	0.826365519443643	1
26739	2	0.048082592496641	0.826433940221097	1
6470	3	0.381116575094621	0.82649758180814	1
23090	2	0.0480251926938826	0.826535921728956	1
15451	3	0.381000319360507	0.826545625746031	1
8316	3	0.38087352709408	0.826598027203635	1
17292	2	0.0479371092056997	0.826692542844361	1
26513	2	0.0478761887236114	0.826800953688634	1
34898	2	0.0477877720458721	0.826958423947789	1
22600	5	1.49725214219329	0.827128104126582	1
11947	3	0.379445983430163	0.827188240205455	1
15908	4	0.892172082450658	0.827316443313521	1
11449	4	0.892103095281288	0.827333083917858	1
12730	6	2.15346652533808	0.827528332200589	1
27025	2	0.0474565049741926	0.827549772516018	1
16683	4	0.890950068313432	0.827611198734505	1
3123	3	0.378329297638979	0.82765022384333	1
7169	2	0.0473953864076595	0.827659111953643	1
13732	2	0.0473905241177601	0.827667813626863	1
19768	7	2.84720451611983	0.827765492338871	1
27714	3	0.37795690508746	0.827804343580457	1
8030	3	0.377895883413212	0.827829600969264	1
4954	3	0.377799116104976	0.827869655359327	1
966	5	1.49256162012094	0.827958261179786	1
34769	2	0.0472187872786245	0.827975458510891	1
22120	3	0.37735012212232	0.828055530469588	1
10449	7	2.84422437878763	0.828129038747636	1
18475	3	0.377098603257045	0.828159672811596	1
36593	3	0.377047453815861	0.828180853034672	1
5237	3	0.377019207538595	0.828192549630268	1
3538	8	3.56589636983286	0.828197330289367	1
97	7	2.84342413519269	0.82822662286519	1
22883	3	0.376914743890542	0.828235808767523	1
30070	2	0.047035850841981	0.828303811185051	1
6867	2	0.0470078707915249	0.828354091500179	1
15933	2	0.0470064063297508	0.828356723578012	1
17715	3	0.376327686283122	0.828478955517202	1
34966	2	0.0469018183179184	0.828544810790212	1
5344	5	1.48919211779186	0.828554208211699	1
28153	2	0.0468641569502282	0.828612593357099	1
16684	2	0.0468106032324833	0.828709027939564	1
2853	3	0.375752015813985	0.828717455274368	1
26748	2	0.0467836797399865	0.828757531088283	1
5404	5	1.48788484402497	0.828785326644535	1
9816	4	0.88569992548527	0.828877303051285	1
15144	6	2.14389804667984	0.828897034842378	1
13960	7	2.83746154470989	0.828953218274585	1
8935	4	0.885263721682585	0.828982477295883	1
20348	3	0.374940717573183	0.829053691973611	1
3988	2	0.0466115590059761	0.82906795546361	1
18888	2	0.0465528053130821	0.829174056627983	1
27952	2	0.0465255627431933	0.829223276775011	1
20696	3	0.374472345141411	0.829247867656247	1
15459	5	1.48486566487154	0.829318901068295	1
15186	10	5.05623101848174	0.829379156590226	1
20839	4	0.883238606404984	0.829470719017366	1
3794	4	0.882826161690542	0.829570148705201	1
16232	5	1.48340172987314	0.829577519381135	1
10878	5	1.48327990584026	0.829599037810183	1
1630	6	2.13879279444983	0.82962623830628	1
12437	5	1.48299759379946	0.829648902337194	1
28666	2	0.0462640872532729	0.829696463135034	1
16985	3	0.372683912215287	0.829989726393178	1
19276	5	1.48079329749742	0.830038160742661	1
13906	11	5.82137773455975	0.830040334724746	1
8967	5	1.48049012450511	0.830091686551105	1
10933	2	0.0460130436862416	0.830152089316129	1
1102	5	1.47942057680502	0.830280494619888	1
12047	3	0.371822798431831	0.830347161132414	1
4568	2	0.0458657478144051	0.830420026218851	1
15117	3	0.37160436660311	0.830437853209273	1
12334	2	0.0458406027132447	0.83046581107553	1
4321	3	0.371535529843043	0.830466436026783	1
5133	4	0.879045086917839	0.830481539236624	1
33783	3	0.371257995312705	0.830581685579173	1
24368	5	1.4774884482363	0.830621484626144	1
1933	8	3.54258655513746	0.830694394348014	1
19589	2	0.0457095683900359	0.830704614601296	1
28656	2	0.0457091155529588	0.830705440494519	1
5805	2	0.045688556394845	0.830742941201046	1
1487	2	0.0456812025226365	0.830756357093175	1
147	23	15.6940235965763	0.830775820200597	1
26140	2	0.0455941100683983	0.830915328452574	1
16148	2	0.0455898879041383	0.830923039274919	1
16407	4	0.877167583793675	0.830934005163835	1
32351	3	0.370373039900084	0.830949280778654	1
15681	3	0.370288172700671	0.83098454169593	1
15897	3	0.370170782566117	0.831033317820956	1
13762	7	2.82015454191094	0.83105718977839	1
2966	2	0.0454857527320449	0.831113336758973	1
8777	5	1.47469793302507	0.83111376050446	1
7804	5	1.47446375161162	0.831155061436927	1
18396	4	0.876119660339883	0.831186522040167	1
3439	8	3.53728352101625	0.831260821746668	1
18320	2	0.0454049873966413	0.831261084875112	1
8263	3	0.369328508154395	0.831383370575346	1
16858	3	0.369239424117138	0.831420402893666	1
15541	4	0.875109593638676	0.831429898915712	1
10358	7	2.81706954120581	0.831431431348901	1
21541	12	6.58663263861423	0.83150349654409	1
3161	3	0.367868369084088	0.831990559864468	1
29142	2	0.0449784200508847	0.83204371454438	1
35389	2	0.0449569201514421	0.832083263197635	1
36094	3	0.367470099952826	0.832156254440427	1
8293	2	0.044900443588519	0.832187197850124	1
10226	7	2.81064472483123	0.832210047405526	1
34021	3	0.367282637797343	0.832234256998579	1
24502	2	0.044873176515674	0.832237402295198	1
14410	5	1.46755095776465	0.832373441820834	1
10526	10	5.02120288277742	0.832456046487446	1
19078	4	0.870782572973578	0.832472299608913	1
7688	5	1.46662228689598	0.832537004331796	1
27721	2	0.0446867763375041	0.832581032121553	1
16158	4	0.869110739236401	0.832874963710529	1
24041	4	0.869008323906896	0.832899628982943	1
21208	2	0.0444506258915487	0.833017453753814	1
1905	6	2.11478637994391	0.833045035901848	1
28285	3	0.364134492921238	0.833545285560792	1
29999	2	0.044164234312019	0.83354835210674	1
33791	2	0.044137273224413	0.833598423676052	1
481	4	0.86589057716826	0.833650401933027	1
22384	5	1.46027709772303	0.833653811009877	1
16493	2	0.0440947283515989	0.833677469616849	1
11795	6	2.10955380489552	0.8337879619021	1
17105	3	0.363280683305669	0.833901206017375	1
2762	3	0.363204252365638	0.833933074552841	1
26979	2	0.0439493838028358	0.833947812248284	1
10774	3	0.363026540570255	0.834007177716998	1
21099	2	0.043917200167165	0.834007737285168	1
29649	2	0.0438452006555377	0.834141881430458	1
4851	3	0.361882035430738	0.834484577051114	1
14647	7	2.79180657661692	0.834486898620651	1
9095	3	0.361808094170369	0.834515429042112	1
23747	3	0.361772322136959	0.834530355332502	1
8343	5	1.45513865305556	0.834557262298044	1
13164	5	1.45462196599254	0.834648059322275	1
9295	3	0.361445236082678	0.834666848113971	1
15782	3	0.361433436628385	0.834671772435159	1
13203	3	0.361371260054062	0.834697721354257	1
15762	2	0.0434905430989261	0.834804337119035	1
32790	3	0.360901654226287	0.834893733822695	1
31714	2	0.043426535741828	0.834924194705	1
6316	8	3.50272591421099	0.834936672431468	1
23547	6	2.10124811631715	0.834965525315201	1
10730	7	2.7868458452461	0.835084937968024	1
17100	3	0.360006639846336	0.835267438382949	1
8974	2	0.0431626997109227	0.835419218902206	1
27748	2	0.0431606208765514	0.835423125587683	1
6716	4	0.858520994093257	0.83542431441199	1
19116	4	0.858442339265629	0.835443241510241	1
9128	3	0.359246842625911	0.835584815603712	1
12563	2	0.0430554571862167	0.835620884489263	1
28582	6	2.09599807957324	0.835708788230441	1
7793	3	0.358873238060539	0.835740919334457	1
2540	5	1.44744139579264	0.835908980386648	1
3005	5	1.44675969959109	0.836028598154972	1
14818	2	0.0428322598355955	0.836041440463062	1
33988	2	0.0428288291015591	0.836047913674382	1
23020	3	0.35796471008068	0.836120652582061	1
5869	4	0.855467541294718	0.836158990966867	1
2890	3	0.357774549442554	0.836200154979981	1
37770	3	0.357291449660955	0.83640216343268	1
20383	8	3.48860461251775	0.836430992046724	1
26499	2	0.0426235517233859	0.836435730386607	1
17434	6	2.09069892388767	0.836458152173373	1
30756	2	0.0425651277144397	0.83654628484408	1
13376	2	0.0425501109740303	0.836574713466042	1
23241	3	0.356837311645428	0.836592106006242	1
22402	3	0.356636747209058	0.836676005525093	1
8152	3	0.35659200142992	0.836694724594368	1
26010	2	0.0424753931490045	0.836716241734615	1
8501	4	0.852373265913822	0.836903296325924	1
16840	3	0.356028856326731	0.836930348033868	1
14270	13	7.30331839579907	0.836935396913652	1
7415	4	0.852043645540402	0.836982572433106	1
12867	7	2.77072592218222	0.837023798058874	1
21443	6	2.08597248224433	0.837125799517065	1
35288	2	0.0422389382432868	0.837164984688189	1
31622	2	0.0421939019722064	0.837250602598872	1
74	2	0.0421914465467492	0.837255271947177	1
31663	2	0.0421811366654152	0.83727487923036	1
9794	3	0.355193402554264	0.83728002937271	1
31699	2	0.0420908440359788	0.837446704135709	1
27227	2	0.0420807731461608	0.837465880720105	1
10775	3	0.354749380914506	0.837465935234292	1
11893	3	0.35474122401672	0.837469350803274	1
5769	2	0.0420484953352975	0.837527358951994	1
8288	8	3.47816497564487	0.83753278532508	1
11096	3	0.35453669657406	0.837554997914808	1
6105	2	0.042023130543055	0.837575687494091	1
14208	7	2.76502637415551	0.837707673405807	1
30741	4	0.848703664262305	0.837785733348071	1
5072	7	2.76407051601165	0.837822279523446	1
20201	8	3.47374687859655	0.837998312905306	1
32005	2	0.0417965558040434	0.83800806524441	1
14917	3	0.353427300236694	0.838019717015824	1
10273	3	0.35335109010079	0.838051650422495	1
7809	6	2.07927492079189	0.838070698749183	1
13472	3	0.353177963118547	0.838124198239046	1
4846	3	0.35314322211967	0.838138757001407	1
22260	4	0.847150404600976	0.838159162591205	1
24757	2	0.041688624770619	0.838214461830053	1
24224	2	0.0416385945635618	0.838310229032598	1
13896	3	0.352143674530722	0.8385577414783	1
446	3	0.35211883790628	0.838568155014808	1
25349	2	0.0414853353666373	0.838603969444227	1
1706	10	4.95005754829194	0.838639945812632	1
30138	2	0.0414272659753756	0.838715414286148	1
10160	2	0.0413336027050111	0.838895341263996	1
12713	2	0.0413180644022839	0.838925210839071	1
36304	2	0.0413142491038823	0.838932545954101	1
4271	2	0.041297574942222	0.838964607060339	1
16705	3	0.351051855146812	0.839015643251773	1
33981	2	0.0412645011621633	0.839028221329265	1
5012	3	0.350985483416923	0.839043487173606	1
36712	2	0.0412477160971543	0.839060515959372	1
2778	2	0.0412421131345022	0.839071297637684	1
10534	3	0.350725457441968	0.839152580815638	1
1495	3	0.350677629617159	0.839172648476897	1
1716	3	0.350446463085696	0.839269648397796	1
8605	2	0.0410359826719593	0.839468482094669	1
10999	3	0.349945924986422	0.839479717900941	1
27854	2	0.0410195532389173	0.83950018394658	1
12873	6	2.06907466910582	0.839507067112676	1
9366	6	2.06887810125631	0.839534715008495	1
12758	7	2.74946517234967	0.839570381788573	1
36858	2	0.0408695633663481	0.839789907028323	1
7205	5	1.42492370044124	0.83985179556861	1
11697	2	0.0408226656506478	0.839880609010358	1
28637	3	0.348973774876287	0.839887867238618	1
32345	2	0.0408149998117704	0.839895440192402	1
13900	7	2.74631632081165	0.839946508514257	1
22471	7	2.7461657858051	0.839964482987237	1
24529	3	0.348589204954838	0.840049380571978	1
13192	5	1.42314921406563	0.840161757367275	1
13249	7	2.74295626270376	0.840347565575233	1
20499	6	2.06268933923502	0.840404557114393	1
2950	2	0.0405508118966011	0.840407456081085	1
10271	3	0.347620783355751	0.840456240049127	1
23035	14	8.04790966208878	0.840465087729725	1
18060	4	0.837408650811442	0.840500022731308	1
31825	2	0.0404790433594577	0.840546848439215	1
9774	4	0.836880880830594	0.840626779556594	1
12872	3	0.347186060809716	0.840638942542884	1
28492	2	0.0404295566087525	0.840643038930039	1
35376	2	0.0403579046191496	0.840782421989909	1
34104	2	0.0403443056390538	0.840808890320939	1
33110	3	0.346572987473841	0.84089666870251	1
30318	3	0.346525749878939	0.840916529905154	1
13473	4	0.83566202174034	0.840919493320841	1
9929	2	0.0402110027840221	0.841068589994413	1
31017	2	0.0402107150086257	0.84106915112039	1
20483	5	1.41722290928272	0.84119613581751	1
9742	4	0.834337692070155	0.841237496482486	1
17846	3	0.345745715000097	0.841244565982651	1
14977	5	1.41672769772316	0.841282513348035	1
29817	2	0.0400610571915592	0.84136124862123	1
35338	2	0.0400327328967638	0.841416594932476	1
27536	3	0.34518429779544	0.841480743715994	1
22616	3	0.344968845607599	0.841571398032455	1
18213	4	0.83267003148784	0.841637882071876	1
18628	11	5.67688108471028	0.841640550378281	1
17600	3	0.34457954328255	0.841735226827644	1
19416	8	3.43785480397516	0.841763337344418	1
29414	2	0.039772304609671	0.841926434969552	1
9341	7	2.729668427584	0.841930570362865	1
19879	4	0.831165615842375	0.841999016948425	1
783	2	0.0396349041881194	0.842196123081142	1
6873	3	0.343391771277113	0.842235270066495	1
7159	3	0.342941255799547	0.842425011448509	1
4247	2	0.0395148233183154	0.8424322147883	1
22327	3	0.342748045289361	0.842506398062761	1
23821	4	0.828208263857288	0.842708767709871	1
24477	2	0.0393224403553569	0.842811238680036	1
26719	3	0.341994740132507	0.842823790039433	1
8318	2	0.0392958837475152	0.842863634893583	1
3030	3	0.34182642022432	0.842894725035813	1
27882	2	0.0392392174371672	0.842975499135644	1
17767	4	0.827092058548939	0.842976595468092	1
8346	3	0.341222669182457	0.843149212729893	1
9147	3	0.341049766185813	0.843222107393524	1
37072	2	0.0390872353002978	0.843275940277604	1
31285	2	0.0390614268814975	0.843327019092234	1
15408	4	0.825512267326095	0.84335560483188	1
22759	5	1.4044704228501	0.843417664290877	1
7948	3	0.340457018574039	0.843472053375592	1
7188	4	0.824580840546837	0.84357903479768	1
27867	2	0.0389128350873449	0.843621446685037	1
21953	3	0.339616666134664	0.843826534741496	1
16997	2	0.0387503064630934	0.843944158987066	1
5456	6	2.03738002860337	0.84394900055044	1
36788	2	0.0387205358769815	0.844003346763944	1
26962	3	0.338635041875725	0.844240796693995	1
18832	5	1.39942323545615	0.844295254726765	1
2472	2	0.038544022317696	0.844354765062008	1
23051	5	1.39896917994853	0.84437415817411	1
11985	6	2.03424373204983	0.844386765928561	1
9165	5	1.39822636951964	0.844503223380867	1
23326	13	7.1925746192683	0.844629328079224	1
399	2	0.0383788502714282	0.844684361362106	1
33457	2	0.0383604144623497	0.844721195167743	1
7392	4	0.819354168053801	0.844832390502326	1
7633	2	0.0382162664037358	0.845009513051778	1
7817	9	4.1309477099641	0.845119763964938	1
20304	3	0.336353119201325	0.845204592524644	1
7440	7	2.70163490386206	0.845254153180785	1
20687	3	0.336166534927035	0.845283447145606	1
29861	2	0.0380670378711834	0.845308588004188	1
26590	2	0.0380361162183509	0.845370635413013	1
22941	2	0.038022752082453	0.845397459999285	1
30460	3	0.335815141790319	0.845431973593971	1
15020	4	0.816656687291188	0.845478965335116	1
21682	2	0.0378538897463652	0.845736824085233	1
22371	4	0.815346139601555	0.845793027682212	1
8369	5	1.39067564470273	0.845814004693198	1
29747	2	0.0378094073764945	0.845826351352974	1
18053	3	0.334863921338113	0.845834165321755	1
24339	2	0.0377920335436954	0.845861333571276	1
23077	2	0.0377441273413757	0.845957835977389	1
21135	5	1.38945781174369	0.846025214565139	1
3448	2	0.0376952203621834	0.846056419933134	1
5272	5	1.38886122333418	0.846128660821755	1
7084	2	0.0376371824589485	0.846173495640121	1
21667	3	0.333926542937817	0.846230691576685	1
12971	3	0.333667288309655	0.846340393298344	1
19241	3	0.333408118086753	0.846450073518842	1
36739	2	0.0374683528229371	0.846514597098611	1
1282	5	1.38618878916945	0.846591884291155	1
15271	3	0.332874653310403	0.84667587928194	1
14366	2	0.0373841686434107	0.846684979757427	1
6368	3	0.332781615855308	0.846715266482603	1
7180	2	0.0373623639944434	0.846729143222455	1
2655	4	0.810940788641215	0.846848391123938	1
14308	3	0.332045877815117	0.847026804096989	1
19439	3	0.331836002592321	0.847115693730452	1
20590	12	6.3760180457512	0.84713484064963	1
12033	5	1.38245376247234	0.847238831655458	1
20310	3	0.331258718050613	0.847360242419814	1
9878	3	0.3312564585962	0.847361199706274	1
5606	5	1.38150889092082	0.847402408383565	1
22777	6	2.01256479349674	0.84740373975751	1
18589	8	3.382501988856	0.847509547832975	1
35337	2	0.0369341226772031	0.847599234273177	1
18768	4	0.8077671091691	0.847608355544085	1
29471	2	0.0369188007395689	0.847630461716689	1
2425	3	0.33024482255402	0.847789918689211	1
18889	4	0.806909308393525	0.847813714183925	1
12066	2	0.0368061716353401	0.84786021616425	1
25950	2	0.0368042415512844	0.847864156556988	1
8947	3	0.330045861756676	0.847874261363464	1
30035	3	0.330019414302461	0.847885473495451	1
32174	2	0.0367286325639	0.84801860162462	1
23640	3	0.329549302979919	0.84808479720127	1
25225	2	0.0366913286906048	0.848094862266936	1
16722	2	0.0366608494862986	0.848157201015469	1
32116	2	0.0365913285287141	0.848299491983509	1
16797	7	2.67529771742275	0.848356303401841	1
37178	2	0.0365581593232287	0.848367429926658	1
23991	3	0.328755410580801	0.84842150806205	1
2743	2	0.0365191948279051	0.848447278737855	1
10834	5	1.37491166538256	0.848543556165995	1
20246	5	1.37373500209213	0.848746909174196	1
16782	5	1.37366289897624	0.84875936838893	1
1913	2	0.0363601190926994	0.848773726998549	1
29326	2	0.0363293407561009	0.84883697434944	1
2713	2	0.0363156644442268	0.84886508713311	1
117	3	0.327661321329648	0.848885759459797	1
3739	3	0.327500214802172	0.848954142732473	1
35950	2	0.036146149596715	0.849213995246728	1
2402	9	4.0865303744817	0.849233165880222	1
13119	2	0.0361272066563689	0.849253037634231	1
37168	2	0.0360641981314958	0.8493829778518	1
3929	2	0.0360285261304631	0.849456595080166	1
911	3	0.326117002992726	0.849541487512574	1
23670	3	0.326115914473231	0.849541949883935	1
34899	2	0.0359675492615219	0.849582522103542	1
13877	4	0.79927626111862	0.849640134360087	1
15426	6	1.9957443907727	0.849733567390933	1
34845	2	0.035864228665524	0.849796148412729	1
12339	6	1.99412890160396	0.849956817418204	1
16505	3	0.324599824231715	0.850186185162779	1
7487	4	0.796822187094594	0.85022697244781	1
8517	3	0.324503468104776	0.850227146473479	1
4896	3	0.324356072170017	0.850289808794999	1
21346	2	0.0356126809262793	0.850317586536599	1
